pid|manufacturer|group|content|unit|pharmForm|genericProduct|salesIndex|category|campaignIndex|rrp
16375|534|20OHE|20|ST||0|53|215||5.04
16376|311|20OI3|1|ST||0|53|12||12.44
16377|255|11OK11OI|50|ST|TAB|1|40|193||9.19
16378|41|22OI7|2X100|ML|SPR|0|53|40||17.60
16379|33|13OI02OK|30|G|CRE|0|40|221||11.22
16380|33|13OI02OK|2X30|G|CRE|0|40|||19.84
16381|41|22OI7|2X50|ML|STI|0|53|40||17.60
16382|41|22OI7|2X50|ML|STI|0|53|40||18.48
16383|99|21OK4|100|ML|SIR|0|53|||10.99
16384|52|1COI00OT|10|ML|DSS|1|40|132||4.71
16385|52|1COI00OT|10|ML|DSS|1|40|101|C|2.74
16386|446|14OH2F|120|ST|FTA|0|40|100||88.39
16387|35|21OKG|120|ST|KAP|0|53|||16.28
16388|381|20OHG|6|ST||0|53|||3.96
16389|199|22OI3|50|ML|Cre|0|53|||39.05
16390|225|22OZG|1|ST||0|53|169||3.51
16391|169|22OJ|1|ST||0|53|145|A|13.14
16392|468|21OKG|100|ST|TAB|0|53|||15.35
16393|468|21OKG|100|ML|LOE|0|53|||25.30
16394|806|14OZ2F|6|ST|OVU|0|53|||17.74
16395|935|13OQ00|10|ST|KOM|0|53|||40.93
16396|83|22OI3|50|ML||0|53|38||20.35
16397|83|22OI2|150|ML|SCH|0|53|24||17.05
16398|936|1EOH1|1|ST|TES|0|53|94||15.24
16399|89|22OI3|400|ML|LOT|0|53|8||23.86
16400|89|22OI3|75|ML|CRE|0|53|8||21.21
16401|89|22OI3|50|ML|CRE|0|53|8||22.07
16402|89|22OI2|400|ML|XDG|0|53|8||19.92
16403|89|22OI3|40|ML|CRE|0|53|8||16.27
16404|89|22OI3|15|ML|SPR|0|53|8||7.15
16405|159|21OJ0|60|G|BON|0|53||B|1.64
16406|446|14OI0FIH|14|ST|VKA|0|53|7||18.64
16407|111|22OKG|30|ML|Gel|0|53|||21.78
16408|272|14OH2F|100|ST|FTA|0|40|100||46.09
16409|52|22OZG|12|ST|KGU|0|53|43||1.64
16410|123|14OI03OI|10|ST|VTA|0|44|7||10.18
16411|318|22OZ1|1|ST|KPG|0|53|36||4.48
16412|160|13OZ0ESI|35|ML|SCH|0|53|110||5.45
16413|160|13OZ0ESI|35|ML|SCH|0|53|110||4.95
16414|185|1COI0FKO|10|ML|NAS|0|53|35|C|8.79
16415|276|22OIG|1|ST||0|53|||9.86
16416|276|22OIG|1|ST||0|53|||2.19
16417|210|21OS0|100|G|TEE|0|53|||3.29
16418|210|21OS0|100|G||0|53|||2.74
16419|210|21OS0|100|G||0|53|||5.49
16420|210|21OS0|100|G||0|53|||3.73
16421|210|21OS0|100|G||0|40|||5.38
16422|210|21OS0|100|G||0|53|||4.39
16423|210|21OS0|100|G||0|53|||4.39
16424|210|21OS0|100|G||0|53|||4.39
16425|210|21OS0|100|G||0|53|||4.39
16426|210|21OS0|100|G||0|53|||4.39
16427|122|22OIE|50|ML|CRE|0|53|84||16.94
16428|64|22OI3|50|ML|GEL|0|53|6||8.13
16429|64|22OI2|150|ML|SCH|0|53|6||8.35
16430|64|22OI3|200|ML|LOE|0|53|251||8.35
16431|64|22OI2|10|ML|GEL|0|53|6||8.13
16432|467|22OI5|1X150|ML|CRE|0|53|203||12.21
16433|46|22OZ1|75|ML||0|53|36||4.29
16434|46|22OZ1|300|ML|LOE|0|53|196||6.59
16435|669|1DOZ32|50|ML|SPR|0|53|258||14.58
16436|97|14OH1|200|ST|HKP|0|40|100||51.56
16437|176|19OJ3FOZ|60|ST|FTA|0|40|163||17.15
16438|176|19OJ3FOZ|120|ST|FTA|0|40|163||32.56
16439|4|10OJ01OZ|20|ST|TMR|0|40|73||6.57
16440|4|10OJ01OZ|40|ST|TMR|0|40|73||10.42
16441|4|10OJ01OZ|100|ST|TMR|0|40|73||19.78
16442|10|1COSF|50|ML|CRE|0|40|8||8.25
16443|217|22OIF|250|ML|SHA|0|53|||6.59
16444|101|22OKG|20|G||0|53|223||8.24
16445|53|21OH1|60|ML|FLU|0|53|104||2.15
16446|163|20OH8|1|ST||0|53|||27.27
16447|172|10II40OI|20|ST|BTA|0|52|106||5.79
16448|41|22OI2|200|ML|FLU|0|53|24||15.95
16449|41|22OI2|150|ML|LOE|0|53|24||18.15
16450|163|22OI5|1|ST||0|53|110||31.88
16451|163|20OH8|4|ST||0|53|86||7.98
16452|17|2FOI|50|ST|TAB|0|40|17||11.58
16453|17|2FOI|250|ST|TAB|0|40|17||38.97
16454|106|21OIG|1200|G||0|53|||15.07
16455|868|20OHG|1|ST||0|53|248||14.85
16456|524|20OHG|1|ST||0|53|248||14.85
16457|746|22OH|125|ML|GEL|0|53|111|A|18.15
16458|746|22OH|100|ML|SPR|0|53|111|A|16.50
16459|746|22OH|5|G|STI|0|53|111|A|6.05
16460|746|22OH|125|ML|GEL|0|53|114|A|13.75
16461|746|22OH|125|ML|LOT|0|53|114|A|17.05
16462|746|22OH|75|ML|LOT|0|53|334|A|14.30
16463|256|2G|1|ST|XHA|0|44|347||38.29
16464|256|2G|1|ST|XHA|0|44|347||43.22
16465|363|22OI3|50|G|SAL|0|53|72||6.48
16466|83|22OI3|50|ML|CRE|0|53|97||19.69
16467|83|22OI2|200|ML|LOT|0|53|97||15.95
16468|176|22OIE|60|ML|CRE|0|53|84||6.53
16469|628|1EOH20OZ|2X25|ST|TTR|0|53|||27.45
16470|382|10OI01OK|300|ML|LOE|0|40|||9.45
16471|100|21OJ0|75|G|BON|0|53|85||1.40
16472|159|21OJ0|25|G|PAS|0|53|||1.89
16473|1|2FOI|50|G|GEL|0|40|90||9.85
16474|134|1COSF|20|ST|IHA|0|53|157||10.95
16475|134|1COSF|60|ST|IHA|0|53|157||28.55
16476|134|1COSF|100|ST|IHA|0|53|157||43.95
16477|18|19OJ0FZS|30|ST|HKP|0|40|208||9.64
16478|18|19OJ0FZS|60|ST|HKP|0|40|208||17.63
16479|18|19OJ0FZS|100|ST|HKP|0|40|208||28.44
16480|41|22OI0|30|ML|CRE|0|53|29||18.70
16481|41|22OI0|30|ML|CRE|0|53|38||18.70
16482|41|22OI0|30|ML|CRE|0|53|29||18.70
16483|41|22OI0|30|ML|CRE|0|53|38||18.70
16484|41|22OI0|30|ML|CRE|0|53|29||18.70
16485|41|22OI0|30|ML|CRE|0|53|281||18.70
16486|1|2FOI|80|ST|TAB|0|40|133||11.55
16487|1|2FOI|80|ST|TAB|0|40|133||11.55
16488|1|2FOI|80|ST|TAB|0|40|133||11.55
16489|1|2FOI|80|ST|TAB|0|40|||11.55
16490|1|2FOI|80|ST|TAB|0|40|||11.55
16491|234|20OH3|1|ST||0|53|||0.63
16492|111|13OI02SZ|15|G|SAL|0|40|72||12.98
16493|111|13OI02SZ|30|G|SAL|0|40|72||19.58
16494|3|1DOIF0ZO|20X0.3|ML|EDP|0|53|39||10.95
16495|325|10II30OI|100|ST|TAB|0|40|||13.98
16496|325|10II50OZ|100|ST|TAB|1|40|91||10.24
16497|159|22OIG|10|ST|TUE|0|53|156||0.91
16498|159|22OI7|10|ST|TUE|0|53|24||0.89
16499|233|22OI3|125|ML|EMU|0|53|126||13.86
16500|183|21OI2|27X200|ML|FLU|0|53|134||107.46
16501|103|22OI3|100|ML|LOT|0|53|95||5.71
16502|103|22OI3|500|ML|LOT|0|53|95||14.21
16503|103|13OX0FSK|100|ML|LOE|0|52|121||3.37
16504|103|13OX0FSK|500|ML|LOE|0|52|127||10.93
16505|103|13OX0F|250|ML|LOE|0|52|308||9.87
16506|103|13OX0F|1000|ML|LOE|0|52|121||17.86
16507|103|22OI3|500|ML||0|53|83||5.95
16508|103|22OI3|1000|ML||0|53|76||9.36
16509|103|13OX0F|250|ML|LOE|0|52|127||9.87
16510|32|22OZ0|1|P||0|53|142||4.17
16511|32|22OZ0|1|P||0|53|142||4.17
16512|465|21OKG|40|G|LOE|0|53|85||1.94
16513|61|21OKG|170|ST|LUT|0|53|||7.10
16514|176|21OJ1|65|G|BON|0|53|26|B|2.25
16515|230|21OJ1|50|G|BON|0|53|26||1.12
16516|390|22OI3|75|ML|CRE|0|53|||4.20
16517|115|2FOI|100|ST|TAB|0|40|27||16.45
16518|212|20OI2|1|ST|BIN|0|53|217||7.62
16519|212|20OI2|1|ST|BIN|0|53|217||9.19
16520|219|21OKG|120|ST|KAP|0|53|8||73.70
16521|57|19OJ0FZS|100|ST|HKP|0|52|208|B|10.55
16522|142|22OI3|50|ML|SPR|0|53|395||27.72
16523|142|22OI3|50|ML|OEL|0|53|126||19.36
16524|142|2FQQ|150|G||0|53|102||29.59
16525|142|22OI3|150|G||0|53|24||27.72
16526|142|22OI3|100|ML|LOT|0|53|95||29.59
16527|271|10OTE|5X1|ML|SUS|0|40|69||24.67
16528|191|20OH7|1|ST||0|53|||7.69
16529|5|14OH2FOZ|150|ST|KAP|0|40|100||45.87
16530|937|10IZ0F|90|ST|KTA|0|40|125||31.44
16531|21|22OI5|75|ML|CRE|0|53|62||7.98
16532|416|10OZF|100|ST|TAB|0|40|1||6.61
16533|416|10OZF|600|ST|TAB|0|40|1||31.48
16534|60|2FOZ|100|ST|TAB|0|40||C|16.58
16535|60|2FOZ|100|ST|TAB|0|40|74||17.27
16536|60|2FOZ|250|ST|TAB|0|40|74||29.41
16537|60|2FOZ|180|ST|TAB|0|40|74||23.54
16538|52|1COJ01OK|50|ST|REK|0|40|92|A|33.64
16539|938|22OI3|100|ML|Cre|0|53|29||21.89
16540|267|22OI3|30|ML|CRE|0|53|||25.25
16541|689|21OKG|2X12|ST|KDA|0|53|26||4.95
16542|90|22OI3|350|ML|BAL|0|53|8||11.66
16543|90|22OI3|100|ML|SAL|0|53|52||8.30
16544|220|10OZ00OI|50|ST|TAB|0|40|71||8.63
16545|37|21OJ1|50|G|BON|0|53|138|B|1.32
16546|30|20OIF|10|ST||0|53|||44.65
16547|1|2FOI|200|ST|TAB|0|40|133||13.20
16548|1|2FOI|200|ST|TAB|0|40|||13.20
16549|1|2FOI|200|ST|TAB|0|40|||13.20
16550|1|2FOI|200|ST|TAB|0|40|133||13.20
16551|1|2FOI|200|ST|TAB|0|40|133||13.20
16552|1|2FOI|200|ST|TAB|0|40|133||13.20
16553|1|2FOI|50|ML|LIQ|0|40|133||13.20
16554|288|20OIF|10|ST||0|53|||13.97
16555|102|2FOI|150|ST|TAB|0|40|||18.13
16556|469|22OK1|15|ML|OEL|0|53|||6.05
16557|607|18OZ00IK|5X100|G|CRE|0|40|||41.82
16558|408|2FOI|120|ST|KAP|0|40|27||28.81
16559|408|2FOI|300|ST|KAP|0|40|27||57.38
16560|408|2FOI|60|ST|KAP|0|40|9||17.40
16561|229|22OI2|250|ML|XPK|0|53|||5.27
16562|17|2FOI|50|ST|TAB|0|40|||11.58
16563|193|1COSF|20X2|G|FBE|0|52|80|B|4.12
16564|193|19OS28OQ|20X2.5|G|FBE|0|52|80||4.24
16565|193|21OS1|20X1.4|G|FBE|0|52|80|B|3.41
16566|193|21OS1|20X2|G|FBE|0|52|80||3.41
16567|607|18OZ00IK|50|G|GEL|0|40|25||8.24
16568|607|18OZ00IK|100|G|GEL|0|40|25||14.61
16569|607|18OZ00IK|150|G|GEL|0|40|25||17.52
16570|85|21OKG|60|ST|KAP|0|53|3||63.25
16571|288|20OIF|8|ST|VER|0|53|||102.54
16572|271|12OS2FOK|100|ST|DRA|0|40|4||34.96
16573|417|13OK0F|30|G|GEL|0|40|90||21.78
16574|370|1COS20IZ|20|ML|TRO|0|40|212|B|6.56
16575|370|1COS20IZ|50|ML|TRO|0|40|18|B|12.98
16576|370|1COS20IZ|100|ML|SAF|0|40|212|B|7.59
16577|370|1COS20IZ|200|ML|SAF|0|40|101|B|13.16
16578|256|18OI0F|100|ST|KAP|0|40|27||31.57
16579|6|22OI2|200|ML|XPK|0|53|76||14.19
16580|939|2FOI|10X2|ML|AMP|0|40|||131.78
16581|101|21OK3|60|ST|TAB|0|53|||10.73
16582|450|22OZ0|5|ST|ZBU|0|53|142||8.20
16583|450|22OZ0|5|ST|ZBU|0|53|142||8.20
16584|178|10IK0|200|ST|DRA|0|52|||32.59
16585|101|21OK0|90|ST|TAB|0|53|91||9.62
16586|406|23|250|ML|SPR|0|53|||23.24
16587|102|10IJ0FOI|100|ST|FTA|1|40|205||46.09
16588|102|10IJ0FOI|30|ST|FTA|1|40|205||38.49
16589|102|10IJ0FOI|60|ST|FTA|1|40|205||69.84
16590|102|10IJ0FOI|100|ST|FTA|1|40|205||108.30
16591|56|10OZ03OZ|10X10|ML|GEL|1|40|5||8.77
16592|56|10OZ03OZ|20X10|ML|GEL|1|40|5||15.39
16593|56|10OZ03OZ|50X10|ML|GEL|1|40|5||32.99
16594|4|23|1300|G|KON|0|53|||106.71
16595|1|2FOI|50|G|CRE|0|40|256||20.79
16596|356|20OH5|50|ST||0|53|||5.09
16597|90|22OI2|500|ML|LOT|0|53|14||3.76
16598|90|22OI2|1000|ML|LOT|0|53|||6.53
16599|83|22OIF|100|ML|XNC|0|53|109||25.30
16600|18|1COS21OI|20|ST|BTA|1|40|18|B|3.31
16601|18|19OJ3FOZ|3X100|ML|FLU|0|40|163||75.88
16602|18|1COS20IZ|20|ST|BTA|0|40|18||10.01
16603|163|20OHG|1|ST||0|53|211||18.26
16604|163|20OHG|1|ST||0|53|86||25.63
16605|163|20OHG|1|ST||0|53|86||21.96
16606|898|10OJ01OJ|48|G|TEE|0|40|73||3.80
16607|408|2FOI|120|ST|KAP|0|40|244||34.91
16608|18|1COS20IZ|10|ST|BTA|0|40|18||5.28
16609|103|11OS11OI|10X1000|ML|INF|0|40|14||90.53
16610|103|11OS11OI|10X250|ML|INF|0|40|87||27.15
16611|103|11OS11OI|10X500|ML|INF|0|40|87||29.57
16612|103|11OS11OI|10X1000|ML|INF|0|40|87||46.97
16613|140|21OKF|250|ML|LOE|0|53|73||13.09
16614|140|21OKF|500|ML|LOE|0|53|73||21.89
16615|408|2FOI|120|ST|KAP|0|40|44||28.81
16616|328|19OZ10OI|30|ST|TAB|1|40|50||2.55
16617|328|19OZ10OI|100|ST|TAB|1|40|50||5.78
16618|84|2G|4|ST|LOE|0|44|140||26.68
16619|84|2G|4|ST|LOE|0|44|140||29.81
16620|84|2G|4|ST|LOE|0|44|140||31.79
16621|328|19OJ3FOZ|60|ST|FTA|0|40|163||17.15
16622|174|2FOI|50|ML|TRO|0|40|23||14.63
16623|573|22OH|125|ML|SPR|0|53|343||10.95
16624|20|11OI02OJ|100|ST|TAB|1|40|119||5.45
16625|7|13OI02OI|30|ML|LOE|0|40|72||6.00
16626|7|13OI02OI|50|ML|LOE|0|40|72||9.01
16627|573|22OI4|4.5|G|BAL|0|53|78|A|4.39
16628|573|22OH|50|ML|CRE|0|53|279||7.69
16629|131|10OI01II|50|ML|LIQ|0|40|143||8.77
16630|68|10OT10OI|10|G|PUL|0|40|152||8.40
16631|68|10OT10OI|4X10|G|PUL|0|40|||27.69
16632|168|1COSF|20|ST|DRA|0|40|132|B|11.22
16633|168|1COSF|50|ST|DRA|0|40|132|B|23.98
16634|168|1COSF|100|ST|DRA|0|40|132|B|42.08
16635|527|21OK0|40|ST|KAP|0|53|334||10.63
16636|436|10IZ22OZ|5X2|ML|AMP|0|40|71||12.21
16637|37|21OK3|10X15|G|PUL|0|53|||4.17
16638|37|2E|24|ST|LUT|0|53|138|B|5.32
16639|233|18OZ0FIO|1|ST|KPG|0|53|||38.50
16640|52|18OZ00IS|100|G|GEL|0|40|25||19.41
16641|52|18OZ00IS|150|G|GEL|0|40|346||26.68
16642|329|22OIK|60|G|SLZ|0|53|76||2.25
16643|329|22OIK|60|G|SLZ|0|53|76||2.25
16644|396|22OI3|50|ML|Gel|0|53|||21.89
16645|473|21OKG|90|ST|KAP|0|53|||27.45
16646|311|20OHG|350|ML|FLU|0|53|||9.15
16647|61|21OK3|240|ST|TAB|0|53|||8.42
16648|61|21OKG|250|G||0|53|73||9.85
16649|170|17OK0F|2X50|ML|SUS|0|40|69||27.47
16650|170|17OK0F|2X50|ML|SUS|0|40|69||25.51
16651|170|17OK0F|3X50|ML|SUS|0|40|69||37.66
16652|170|17OK0F|2X50|ML|SUS|0|40|69||25.51
16653|515|20OHK|200|ST|LAN|0|53|201||26.03
16654|19|21OKG|90|ST|KAP|0|53|||39.77
16655|940|18OZ0FIO|500|ML|LOE|0|52|||12.68
16656|940|18OZ0FIO|250|ML|Loe|0|52|||7.15
16657|159|21OJ1|75|G|BON|0|53|26|B|1.64
16658|103|11OS11OI|500|ML|INF|0|40|87||6.15
16659|103|11OS11OI|500|ML|INF|0|40|14||10.68
16660|4|1COS21OJ|20|ST|PAS|1|40|18|B|9.33
16661|468|21OKG|100|ML|LOE|0|53|||27.61
16662|238|22OIF|250|ML|LOE|0|53|||11.77
16663|271|10OTE|5X5|ML|SUS|0|40|69||50.42
16664|19|21OK3|60|ST|KAP|0|53|||17.60
16665|89|22OI3|50|ML|CRE|0|53|211||30.04
16666|28|2FOI|50|ML|DIL|0|40|||13.87
16667|122|22OI2|400|ML|OEL|0|53|76||14.85
16668|122|22OI3|400|ML|BAL|0|53|8||13.14
16669|95|20OI3|1|ST|FOL|0|53|12||97.12
16670|179|10IZ21OI|20|ST|BTA|0|40|151||5.94
16671|179|10IZ21OI|100|ST|BTA|0|40|151||22.16
16672|277|2FOI|100|ML|DIL|0|40|23||19.69
16673|18|13OJ11OK|2|G|CRE|0|40|161||5.23
16674|1|2FOI|60|ST|TAB|0|40|133||10.45
16675|1|2FOI|30|ML|LIQ|0|40|22||11.44
16676|51|2FOI|50|ML|TRO|0|40|350||16.40
16677|51|2FOI|100|ML|TRO|0|40|350||28.51
16678|436|2FQQ|1X0.5|L|FLA|0|53|41||2.75
16679|172|10IZ21OI|20|ST|BTA|0|40|151||10.96
16680|219|22OI3|500|ML|FLU|0|53|25||14.25
16681|98|13OH0F|20|G|CRE|0|40|46||7.66
16682|98|13OH0F|50|G|CRE|0|40|46||10.96
16683|98|13OH0F|20|G|CRE|0|40|46||7.66
16684|98|13OH0F|50|G|CRE|0|40|46||13.16
16685|319|22OK2|2|ST||0|53|117||7.49
16686|319|22OK2|2|ST||0|53|117||7.49
16687|417|13II0F|100|ML|LOE|0|40|75||26.51
16688|417|13II0F|2X100|ML|LOE|0|40|75||39.82
16689|454|20OH4|1|ST||0|53|112||22.58
16690|18|1COI02OI|15|ML|NAS|0|40|149|C|8.47
16691|18|1COI02OI|2X15|ML|NAS|0|40|149|C|15.35
16692|17|2FOI|50|ST|TAB|0|40|||10.45
16693|176|21OK3|150|ML|GEL|0|53|108||9.99
16694|176|21OK3|3X150|ML|GEL|0|53|108||25.37
16695|750|22OZ0|8|ST|ZBU|0|53|142||8.20
16696|750|22OZ0|8|ST|ZBU|0|53|||8.20
16697|750|22OZ0|8|ST|ZBU|0|53|142||8.20
16698|64|22OI3|400|ML|LOT|0|53|8||8.79
16699|64|22OI3|200|ML|CRE|0|53|38||5.27
16700|141|19OZ1ESI|10|ST|TAB|0|40|50||4.37
16701|141|19OZ1ESI|20|ST|TAB|0|40|50||7.18
16702|97|22OI3|150|ML|CRE|0|53|172||11.86
16703|179|10IZ21OI|40|ST|BTA|0|40|151||10.67
16704|40|21OIE|700|G|PUL|0|53|41||14.25
16705|40|21OIE|700|G|PUL|0|53|41||14.25
16706|40|21OIE|700|G|PUL|0|53|41||14.25
16707|156|19OJ3FOZ|120|ST|FTA|0|40|163||107.76
16708|747|20OHG|1|ST||0|53|||1.06
16709|468|21OKG|100|ST|TAB|0|53|||17.55
16710|24|10IZ00OH|40|ST|BTA|0|52|125||9.35
16711|24|10IZ00OH|100|ST|BTA|0|52|125||21.30
16712|24|10IZ00OH|100|ST|BTA|0|52|125||37.73
16713|811|20OI2|50|ST|BIN|0|53|||24.45
16714|450|22OZ0|1|ST||0|53|||7.65
16715|238|22OI9|250|ML|FLU|0|53|||7.85
16716|376|13OZ0F|100|G|CRE|0|40|191||17.23
16717|376|13OZ02|100|G|SAL|0|40|||17.23
16718|82|13OK0FOK|35|G|CRE|0|40|90||4.35
16719|82|13OK0FOK|100|G|CRE|0|40|90||9.35
16720|77|1COSF|100|ML|SIR|0|40|18||9.35
16721|82|19OZ1EOI|10|ST|BTA|1|40|50||4.73
16722|82|19OZ1EOI|20|ST|BTA|1|40|50||7.59
16723|734|10OJ00OI|250|ML|EMU|0|40|73||9.19
16724|200|1DOIF0ZO|30X0.6|ML|EDP|0|40|39||21.76
16725|200|1DOIF0ZO|60X0.6|ML|EDP|0|40|39||34.59
16726|200|1DOIF0ZO|120X0.6|ML|EDP|0|40|39||61.73
16727|29|22OI3|150|ML|CRE|0|53|117||3.85
16728|29|22OI3|150|ML|CRE|0|53|||4.40
16729|19|22OI3|10|ML|OEL|0|53|||17.00
16730|40|2FQQ|1|ST||0|53|263||4.35
16731|40|2FQQ|1|ST||0|53|263||4.35
16732|411|22OI3|75|ML|CRE|0|53|8||19.79
16733|411|22OI3|200|ML|LOT|0|53|8||20.34
16734|175|22OI3|100|ML|LOT|0|53|29||8.60
16735|622|21OK0|20|ST|BTA|0|53|106||1.63
16736|622|21OK3|20|ST|BTA|0|53|3||1.63
16737|622|21OK2|20|ST|BTA|0|53|||1.63
16738|622|21OK2|20|ST|BTA|0|53|||1.63
16739|450|22OZ0|12|ST||0|53|||17.38
16740|450|22OZ0|12|ST||0|53|||17.38
16741|450|22OZ0|12|ST||0|53|||17.38
16742|450|22OZ1|75|ML|ZPA|0|53|36||6.11
16743|158|21OK2|20|ST|BTA|0|53|71||1.47
16744|317|20OH8|1|ST||0|53|||3.30
16745|6|22OI5|300|G|BAD|0|53|62||11.99
16746|6|22OIK|400|G|BAD|0|53|76||19.69
16747|919|11OK11OI|100|ST|TAB|1|40|150||14.27
16748|844|20OHG|1|ST||0|53|||17.49
16749|941|21OI2|30X20|G|PUL|0|53|||94.83
16750|229|22OI2|100|G|SEI|0|53|||1.42
16751|524|20OHG|1|ST||0|53|248||20.42
16752|82|11OK10OI|100|ST|FTA|0|40|91||15.90
16753|156|19OS2F|100|ML|FLU|0|52|9||24.09
16754|34|20OHE|1|ST||0|53|||6.26
16755|20|21OKG|14|ST|TRA|0|53|230||16.49
16756|155|22OI2|500|ML|FSE|0|53|||19.36
16757|47|20OIF|10|ST|VER|0|53|||98.47
16758|121|21OK3|42|ST|TAB|0|53|3||5.82
16759|375|20OH5|50|ST|ELE|0|53|||7.37
16760|593|2FOZ|10|ST|FLA|0|53|||14.97
16761|593|2FOZ|10|ST|FLA|0|53|||17.36
16762|450|22OZ0|100|ST||0|53|||12.08
16763|450|22OZG|10|ST||0|53|142||6.16
16764|176|13OX02|20|ML|GEL|0|44|||10.15
16765|71|2FOI|100|ML|TRO|0|40|23||30.79
16766|156|1COSF|125|ML|BAD|0|52|275|B|7.24
16767|156|1COSF|190|ML|BAD|0|52|275|B|11.40
16768|156|1COSF|500|ML|BAD|0|52|275|B|22.25
16769|156|1COSF|1000|ML|BAD|0|52|275|B|30.95
16770|306|21OK3|120|ST|KAP|0|53|75||30.75
16771|306|21OK3|60|ST|KAP|0|53|||17.00
16772|499|21OJ0|60|G||0|53|26||1.71
16773|917|12OH0F|3|ST|BAD|0|40|||17.57
16774|20|13OI02IH|20|G|CRE|0|40|72||10.21
16775|20|13OI02IH|50|G|CRE|0|40|72||20.88
16776|391|22OI3|500|ML|OEL|0|53|||31.79
16777|260|12OH0F|100|ML|TRO|0|52|||21.89
16778|260|19OS2|100|ML|TRO|0|40|9||24.09
16779|260|1COK3|100|ML|TRO|0|40||B|21.89
16780|45|10IZ0F|90|ST|KTA|0|40|||50.13
16781|174|2FOI|50|ML|DIL|0|40|2||16.76
16782|19|21OK3|150|ST|TAB|0|53|3||26.13
16783|77|12OS2F|100|ST|KAP|0|40|4||28.16
16784|194|20OZ1|4X28|ST||0|53|||58.23
16785|194|20OZ1|28|ST||0|53|||19.04
16786|57|22OIK|125|ML|BAD|0|53|64|B|11.50
16787|105|22OI3|200|ML|CRE|0|53|95||4.17
16788|441|1COI0FIO|100|ML|LOE|0|53|||14.19
16789|22|23|125|G|TAB|0|53|120||10.77
16790|169|22OZ0|6|ST|ZBU|0|53|142||4.62
16791|89|22OI3|50|ML|CRE|0|53|6||20.65
16792|89|22OI3|50|ML|CRE|0|53|6||23.62
16793|89|22OI3|30|ML|KON|0|53|6||20.19
16794|89|22OI3|50|ML|CRE|0|53|6||22.13
16795|83|22OI3|300|ML|SPR|0|53|24||10.89
16796|152|21OK4|500|G|SLZ|0|53|||6.44
16797|433|2G|42|G|Glo|0|44|||27.38
16798|42|20OHG|3|ST||0|53|||3.85
16799|449|21OJ0|33|G||0|53|85||0.66
16800|859|22OI3|30|ML|CRE|0|53|||8.20
16801|222|10OJ01OZ|30|ST|SUP|0|40|73||23.76
16802|7|13OZ0F|100|ML|LOE|0|40|251||16.49
16803|231|21OKG|500|ST|TAB|0|53|||46.59
16804|77|18OZ|40|G|CRE|0|40|157||7.70
16805|735|21OKG|20X22|ML||0|53|5||21.45
16806|735|21OKG|40X22|ML||0|53|5||39.49
16807|101|21OKG|120|ST|KAP|0|53|41||35.15
16808|89|22OI3|400|ML|LOT|0|53|8||20.14
16809|89|22OI3|400|ML|LOT|0|53|8||20.14
16810|133|1DOIF0ZO|30X0.6|ML|ATR|0|40|39||19.78
16811|133|1DOIF0ZO|60X0.6|ML|ATR|0|40|39||33.47
16812|133|1DOIF0ZO|120X0.6|ML|ATR|0|40|39||53.89
16813|354|21OKG|90|ST|KAP|0|53|3||32.95
16814|7|22OIF|200|ML|SHA|0|53|242||13.14
16815|222|1DOI4FOX|20|ST|EDP|0|40|||12.98
16816|171|22OI3|10|ML|TUP|0|53|||6.49
16817|358|22OZ1|50|ML|ZCR|0|53|223||1.75
16818|358|22OZ1|50|ML|ZCR|0|53|223||1.75
16819|523|21OK2|50|ST|KAP|0|53|151||10.73
16820|615|1EOT01|100|ML|IFL|0|40|||3.99
16821|19|1DOIF0ZO|120X0.5|ML|ATR|0|40|39||26.85
16822|942|22OIF|150|ML||0|53|||9.89
16823|103|11OS11OI|1000|ML|INF|0|40|87||8.33
16824|98|13OH0F|75|G|LOT|0|40|46||10.97
16825|427|1COI0FIO|20|G|NSA|0|53|35|C|7.07
16826|7|14OI0FII|5|ST|OVU|0|40|7||18.27
16827|329|1COSF|20|ML|BAD|0|52|76|B|1.65
16828|92|2FOZ|20|G|GLO|0|40|82||11.55
16829|92|2FOZ|20|G|GLO|0|40|82||11.55
16830|92|2FOZ|20|G|GLO|0|40|82||11.55
16831|92|2FOZ|20|G|GLO|0|40|82||11.55
16832|92|2FOZ|20|G|GLO|0|40|82||11.55
16833|92|2FOZ|20|G|GLO|0|40|82||11.55
16834|92|2FOZ|20|G|GLO|0|40|82||11.55
16835|92|2FOZ|20|G|GLO|0|40|||11.55
16836|92|2FOZ|20|G|GLO|0|40|||11.55
16837|92|2FOZ|20|G|GLO|0|40|||11.55
16838|92|2FOZ|20|G|GLO|0|40|||11.55
16839|92|2FOZ|20|G|GLO|0|40|82||11.55
16840|92|2FOZ|20|G|GLO|0|40|||11.55
16841|92|2FOZ|20|G|GLO|0|40|264||11.55
16842|92|2FOZ|20|G|GLO|0|40|264||11.55
16843|92|2FOZ|20|G|GLO|0|40|82||11.55
16844|92|2FOZ|20|G|GLO|0|40|82||11.55
16845|92|2FOZ|20|G|GLO|0|40|82||11.55
16846|92|2FOZ|20|G|GLO|0|40|||11.55
16847|92|2FOZ|20|G|GLO|0|40|82||11.55
16848|92|2FOZ|20|G|GLO|0|40|82||11.55
16849|92|2FOZ|20|G|GLO|0|40|82||11.55
16850|92|2FOZ|20|G|GLO|0|40|||11.55
